,comment_id,Comment,review_clean,clean_comment,Excellent,Good,Neutral,Poor,Very Poor,final_topic
26,126,"I assigned him two tasks.  One was to learn the basics of software engineering (That is building architecture and the software process work flaw), and he has done them well. I wanted him to learn git so that we can be working remotely as he learns, therefore I will be monitoring his code from Github. I realized that previously he knew nothing about Git, but now he knows something that can get him started.",assign two task one learn basic software engineering building architecture software process work flaw do well want learn git work remotely learn therefore monitoring code github realize previously know nothing git know something get start,assign two task one learn basic software engineering building architecture software process work flaw do well want learn git work remotely learn therefore monitoring code github realize previously know nothing git know something get start,0.0,0.0,0.08404131978750229,0.0,0.8902776837348938,Very Poor
27,142,"He was still having problems with using Jquery and Vue JS on the same interface, I advised him to use different master pages and only use the same CSS on both to avoid conflicts. But he is still working, it is steady progress",still problem use jquery vue interface advise use different master page use css avoid conflict still work steady progress,still problem use jquery vue interface advise use different master page use css avoid conflict still work steady progress,0.02013235352933407,0.5746734738349915,0.02016984485089779,0.02033849060535431,0.36468589305877686,Good
28,144,Good attitude and resilience. This is a good start,good attitude resilience good start,good attitude resilience good start,0.06695390492677689,0.06666703522205353,0.06667707115411758,0.3508286476135254,0.448873370885849,Very Poor
29,147,He is very interested in learning new things like the commands for system admins and other things otherwise very well performed,interested learn new thing like command system admins thing otherwise well perform,interested learn new thing like command system admins thing otherwise well perform,0.018869532272219658,0.35170161724090576,0.5926651358604431,0.018239228054881096,0.018524520099163055,Neutral
30,148,Good progress. I expect more from the student as we work together during this period.,good progress expect student work together period,good progress expect student work together period,0.033419083803892136,0.03368740901350975,0.644242525100708,0.033428873866796494,0.2552220821380615,Neutral
31,149,Good time keeper with much interest on networks,good time keeper much interest network,good time keeper much interest network,0.04045944660902023,0.23333294689655304,0.64496248960495,0.04070557653903961,0.04053952544927597,Neutral
32,160,"Maintains good working relationships with coworkers.
Has a good attendance record.
Error rate is acceptable, and all work is completed timely.","maintains good work relationship coworkers.
has good attendance record.
error rate acceptable work complete timely","maintains good work relationship coworkers.
has good attendance record.
error rate acceptable work complete timely",0.02512717992067337,0.025000259280204773,0.773652195930481,0.1505170613527298,0.025703324005007744,Neutral
33,168,Took him some time to catch up with UNIX commands but great performance,take time catch unix command great performance,take time catch unix command great performance,0.02870253100991249,0.03096463344991207,0.2488950788974762,0.028712492436170578,0.6627252697944641,Very Poor
34,220,"He's a quick learner, has a few ideas on the wordpress tasks and he's copying well.",he's quick learner idea wordpress task he's copy well,he's quick learner idea wordpress task he's copy well,0.028572004288434982,0.02911587804555893,0.4869935214519501,0.4267461597919464,0.0285724475979805,Neutral
35,225,"The student was able to install printer drivers. He was able to demonstrate file transfer through file access links on different computers. He was able to identify the compatible RAM  for the computer in question. He also was able to create rules to folders in MS outlook 2010.
With more practice, he will be able to operate with minimal supervision.",student able install printer driver able demonstrate file transfer file access link different computer able identify compatible ram computer question also able create rule folder ms outlook practice able operate minimal supervision,student able install printer driver able demonstrate file transfer file access link different computer able identify compatible ram computer question also able create rule folder ms outlook practice able operate minimal supervision,0.15956686437129974,0.8149600625038147,0.0,0.0,0.0,Good
36,231,She needs more practice otherwise very interested,need practice otherwise interested,need practice otherwise interested,0.040254008024930954,0.04117080196738243,0.8375192284584045,0.04066864773631096,0.040387317538261414,Neutral
37,236,She knows about her hardware and can identify and troubleshoot related problems,know hardware identify troubleshoot relate problem,know hardware identify troubleshoot relate problem,0.033340152353048325,0.8660019040107727,0.03352917358279228,0.03333725407719612,0.03379153087735176,Good
38,252,"The student is well organized, willing to learn and innovative",student well organize willing learn innovative,student well organize willing learn innovative,0.05000048875808716,0.050328802317380905,0.7992222309112549,0.050035424530506134,0.050413087010383606,Neutral
39,253,"As stated, the internet blackout halted progress.",state internet blackout halt progress,state internet blackout halt progress,0.39990708231925964,0.06666681170463562,0.066667340695858,0.06677213311195374,0.3999866545200348,Very Poor
40,259,"She has already learned the basics of data analysis in pandas, which is key to the main task which is developing data visualizations. 
She has also presented a conceptual model for the API design for the data that will be required to implement the dashboards.","already learn basic data analysis panda key main task develop data visualization 
she also present conceptual model api design data require implement dashboard","already learn basic data analysis panda key main task develop data visualization 
she also present conceptual model api design data require implement dashboard",0.10571690648794174,0.010790490545332432,0.010743030346930027,0.010664255358278751,0.8620852828025818,Very Poor
41,263,This part was challenging to him especially with the configurations and terminations otherwise he makes effort to see that things work at the end of it all,part challenge especially configuration termination otherwise make effort see thing work end,part challenge especially configuration termination otherwise make effort see thing work end,0.02006026916205883,0.021927909925580025,0.9174021482467651,0.020286066457629204,0.020323580130934715,Neutral
42,264,"I gave him a task to work (improve) on the front end of a system that is already in production at this company, and he has been progressing well, I realized he knows some programming concepts, so I need to introduce him to real-world problems so he can find solutions to them. He is generally doing well, he will ask where he does not understand.",give task work improve front end system already production company progress well realize know program concept need introduce real-world problem find solution generally well ask understand,give task work improve front end system already production company progress well realize know program concept need introduce real-world problem find solution generally well ask understand,0.012018784880638123,0.08507400751113892,0.6149266958236694,0.011915733106434345,0.27606481313705444,Neutral
43,265,He has some knowledge about IP addresses and now is able to put them in practice,knowledge ip address able put practice,knowledge ip address able put practice,0.028578534722328186,0.8845549821853638,0.028831446543335915,0.02864162065088749,0.029393386095762253,Good
44,281,quite impressive,quite impressive,quite impressive,0.06666784733533859,0.06666748970746994,0.7330976128578186,0.06666780263185501,0.06689923256635666,Neutral
45,283,This week went well. Had a fair amount of tech debt clearance and some feature additions.,week go well fair amount tech debt clearance feature addition,week go well fair amount tech debt clearance feature addition,0.05031964182853699,0.05000058934092522,0.3132955729961395,0.5348435044288635,0.05154069513082504,Poor
46,284,This week had good development momentum. No issues from me.,week good development momentum issue,week good development momentum issue,0.6051732301712036,0.05044028162956238,0.0503237210214138,0.051781073212623596,0.2422816902399063,Excellent
47,285,He knows about IP addresses which is very good and now I believe he knows how to enter them and interconnect and configure different devices,know ip address good believe know enter interconnect configure different device,know ip address good believe know enter interconnect configure different device,0.022296451032161713,0.7830597758293152,0.14950500428676605,0.022266998887062073,0.02287174016237259,Good
48,286,This week had slower momentum due to some miscalculations on our part.,week slow momentum due miscalculation part,week slow momentum due miscalculation part,0.04006301611661911,0.040430862456560135,0.3768755793571472,0.04133603721857071,0.5012945532798767,Very Poor
49,287,This week's work was mostly about reducing tech debt and improving pull request quality. There is a lot of progress being made on this front by all team members.,week's work mostly reduce tech debt improve pull request quality lot progress make front team member,week's work mostly reduce tech debt improve pull request quality lot progress make front team member,0.16444848477840424,0.020198073238134384,0.4516652226448059,0.020389018580317497,0.34329918026924133,Neutral
50,288,No notable issues came up to my attention in regard to tasks execution. I am also happy that Benjamin gets to help out on pull request reviews.,notable issue come attention regard task execution also happy benjamin get help pull request review,notable issue come attention regard task execution also happy benjamin get help pull request review,0.20973266661167145,0.018387222662568092,0.43055108189582825,0.018597597256302834,0.3227314352989197,Neutral
51,290,Tasks execution went well. No notable issues from me per their execution.,task execution go well notable issue per execution,task execution go well notable issue per execution,0.06880301982164383,0.06724745780229568,0.06711364537477493,0.729892373085022,0.06694348156452179,Poor
52,291,OK,ok,ok,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,Excellent
53,293,This weeks progress was derailed due to Health issues by Benjamin. We hope next week will be better.,week progress derail due health issue benjamin hope next week better,week progress derail due health issue benjamin hope next week better,0.2428702414035797,0.025144929066300392,0.02549161948263645,0.02575947344303131,0.6807337403297424,Very Poor
54,296,Tasks execution went well. No notable issues from me per their execution.,task execution go well notable issue per execution,task execution go well notable issue per execution,0.06876571476459503,0.06724724173545837,0.067113496363163,0.7299301624298096,0.06694335490465164,Poor
55,299,Good attempt and great enthusiasm,good attempt great enthusiasm,good attempt great enthusiasm,0.39994168281555176,0.06666737794876099,0.06775998324155807,0.06666778773069382,0.39896318316459656,Excellent
56,302,This was new to him but now is well knowledgeable about setting up a network,new well knowledgeable setting network,new well knowledgeable setting network,0.06741712242364883,0.39563778042793274,0.40249088406562805,0.06701002269983292,0.06744419038295746,Neutral
57,309,The student acquired skills in networks. Simon was very participative and inquisitive to learn more.,student acquire skill network simon participative inquisitive learn,student acquire skill network simon participative inquisitive learn,0.028884753584861755,0.030274420976638794,0.5463660359382629,0.028852786868810654,0.36562204360961914,Neutral
58,310,She can identify and troubleshoot the different components of a UPS,identify troubleshoot different component ups,identify troubleshoot different component ups,0.04001110792160034,0.8397523164749146,0.04002244025468826,0.04000035673379898,0.04021383076906204,Good
59,311,The student acquired hands on skills on installation and configuration of network devices and network layout.,student acquire hand skill installation configuration network device network layout,student acquire hand skill installation configuration network device network layout,0.0200511422008276,0.6292866468429565,0.3098905086517334,0.020156092941761017,0.02061561308801174,Good
60,312,She has performed well as she is asking and contributing to the identification and solving problems associated with a UPS,perform well ask contribute identification solve problem associate ups,perform well ask contribute identification solve problem associate ups,0.033334724605083466,0.25707048177719116,0.4309312105178833,0.03334284573793411,0.24532078206539154,Neutral
61,313,She is now knowledgeable about the different symbols associated with a UPS,knowledgeable different symbol associate ups,knowledgeable different symbol associate ups,0.10000984370708466,0.5976611971855164,0.10000061988830566,0.1000007838010788,0.1023276075720787,Good
62,314,She is able to identify the different parts of a computer. Very good,able identify different part computer good,able identify different part computer good,0.03337268903851509,0.8654859066009521,0.03383055701851845,0.0337136872112751,0.0335971862077713,Good
63,315,She has performed very well as she can identity the different components,perform well identity different component,perform well identity different component,0.05000228062272072,0.7993492484092712,0.050000350922346115,0.05000055581331253,0.050647564232349396,Good
64,317,She has the knowledge but finds difficulty when starting the installation process,knowledge find difficulty start installation process,knowledge find difficulty start installation process,0.02858257293701172,0.25514769554138184,0.030138622969388962,0.40206149220466614,0.28406959772109985,Poor
65,318,She has performed this very well with no hardship,perform well hardship,perform well hardship,0.10000353306531906,0.5981969237327576,0.10000064969062805,0.10000111162662506,0.10179772973060608,Good
66,319,The process is kind of challenging especially with the bios page otherwise during the installation she follows quite well,process kind challenge especially bios page otherwise installation follow quite well,process kind challenge especially bios page otherwise installation follow quite well,0.025732675567269325,0.2919647693634033,0.45144861936569214,0.02570885419845581,0.20514510571956635,Neutral
67,320,She needs more practice in terminating cables otherwise has knowledge of networking,need practice terminate cable otherwise knowledge network,need practice terminate cable otherwise knowledge network,0.02503889426589012,0.738586962223053,0.18551313877105713,0.02560230903327465,0.025258705019950867,Good
68,321,She has learnt how the aspects of wireless networks work and can put them in practice,learnt aspect wireless network work put practice,learnt aspect wireless network work put practice,0.033973582088947296,0.8645879030227661,0.0336805023252964,0.03346049785614014,0.03429751470685005,Good
69,322,This is new to her but is serious on knowing what should be done,new serious know do,new serious know do,0.05001198872923851,0.05202304571866989,0.7944673299789429,0.05059223622083664,0.05290543660521507,Neutral
70,323,Notable presence of passion for graphics design and development,notable presence passion graphic design development,notable presence passion graphic design development,0.05156952887773514,0.7979783415794373,0.050051264464855194,0.050000257790088654,0.05040062591433525,Good
71,324,She quickly adapted to the use of Javascript for front end development however if possible more research in that direction would increase perfection hence help her to work faster,quickly adapt use javascript front end development however possible research direction would increase perfection hence help work faster,quickly adapt use javascript front end development however possible research direction would increase perfection hence help work faster,0.10630087554454803,0.022582435980439186,0.8261867165565491,0.022416256368160248,0.022513791918754578,Neutral
72,328,"He was given a task to do different code snippets with PHP before he can start on a real-world project, He has done well all the basics of PHP  With this he is good to go, Next is going to be combining JS, PHP, MySQL, and HTML. This will put him at a level of programming small projects for the start.",give task different code snippet php start real-world project do well basic php good go next go combine php mysql html put level program small project start,give task different code snippet php start real-world project do well basic php good go next go combine php mysql html put level program small project start,0.0,0.0,0.0,0.0,0.9609867334365845,Very Poor
73,329,Student started learning how to deal in corporate environments.,student start learn deal corporate environment,student start learn deal corporate environment,0.20626705884933472,0.03355034068226814,0.5320935845375061,0.19432036578655243,0.03376865014433861,Neutral
74,330,"The student took on a new language and development platform - Django and Python and progressed well on a weekly basis, managing to develop a task management application for the development unit.",student take new language development platform django python progress well weekly basis manage develop task management application development unit,student take new language development platform django python progress well weekly basis manage develop task management application development unit,0.27998536825180054,0.01475895382463932,0.4297996163368225,0.014409170486032963,0.2610468864440918,Neutral
75,331,Good start. More research needed.,good start research need,good start research need,0.050372470170259476,0.05071059241890907,0.5508096814155579,0.2975809574127197,0.05052625760436058,Neutral
76,332,Good attitude towards challenges and willingness to learn. Well done.,good attitude towards challenge willingness learn well do,good attitude towards challenge willingness learn well do,0.0334220752120018,0.03381764888763428,0.35290125012397766,0.033595453947782516,0.5462635159492493,Very Poor
77,333,"MS Angella is very smart, articulate, calm, ready to learn and willing to face the challenge. Ms Angella settles in well with the existing team who warmly welcomed her. Good luck with this attachment.",angella smart articulate calm ready learn willing face challenge angella settle well exist team warmly welcome good luck attachment,angella smart articulate calm ready learn willing face challenge angella settle well exist team warmly welcome good luck attachment,0.03346797078847885,0.03337452933192253,0.8651986122131348,0.033818017691373825,0.03414085507392883,Neutral
78,334,"Some more bug fixes and task finally completed. A report submitted, and I have reviewed the task. I should say, this was good progress.",bug fix task finally complete report submit reviewed task say good progress,bug fix task finally complete report submit reviewed task say good progress,0.04017288237810135,0.23997731506824493,0.4375235438346863,0.04000066593289375,0.2423255890607834,Neutral
79,335,"Also setup cPanel, uploaded the site files and enabled SSL. 
A few bugs to be sorted though.","also setup cpanel upload site file enable ssl 
a bug sort though","also setup cpanel upload site file enable ssl 
a bug sort though",0.46958741545677185,0.4536736309528351,0.025822406634688377,0.02561420015990734,0.02530238963663578,Excellent
80,336,Well done,well do,well do,0.10000234842300415,0.5938974022865295,0.10195542871952057,0.10241835564374924,0.10172651708126068,Good
81,341,The configuration were done successful as expected,configuration do successful expect,configuration do successful expect,0.23928780853748322,0.637393057346344,0.04205523803830147,0.040715329349040985,0.04054861143231392,Good
82,342,She has mastered her hardware knowledge and now can identify and troubleshoot problems,master hardware knowledge identify troubleshoot problem,master hardware knowledge identify troubleshoot problem,0.028576267883181572,0.885370135307312,0.02880740538239479,0.028574246913194656,0.028671998530626297,Good
83,343,OK,ok,ok,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,Excellent
84,345,"This includes how an Office telephone extension if created 
I)	Placing the telephone set in position
II)	Terminating the cable connecting the desk top phone to the general network running to the PABX.
III)	Creating the extension number
IV)	Configuring it for a desk phone
V)	Fixing a card on a server(PBX)

The student also did work concerning printer basic management. This included replenishing a printer's tonner.
The trainee also replaced  a laptop's Micro-processor.","include office telephone extension create 
i)	placing telephone set position
ii)	terminating cable connect desk top phone general network run pabx.
iii)	creating extension number
iv)	configuring desk phone
v)	fixing card server(pbx)

the student also work concern printer basic management include replenish printer's tonner.
the trainee also replace laptop's micro-processor","include office telephone extension create 
i)	placing telephone set position
ii)	terminating cable connect desk top phone general network run pabx.
iii)	creating extension number
iv)	configuring desk phone
v)	fixing card server(pbx)

the student also work concern printer basic management include replenish printer's tonner.
the trainee also replace laptop's micro-processor",0.21687853336334229,0.6845790147781372,0.010611048899590969,0.07731463015079498,0.010616768151521683,Good
85,346,student started on development.,student start development,student start development,0.3010866343975067,0.051565736532211304,0.2859756052494049,0.31024661660194397,0.05112546682357788,Poor
86,347,"Doing computer revision was great. I found out that the University had done a great job in the area of computer studies, which made my work a lot more easier during the internship.",computer revision great find university do great job area computer study make work lot easy internship,computer revision great find university do great job area computer study make work lot easy internship,0.016686785966157913,0.01699483022093773,0.9322518706321716,0.016977153718471527,0.0170893594622612,Neutral
87,348,He has been given an assignment to work on his personal website in wordpress and has to post news on on the channel 44 website on a daily basis. He's copying well.,give assignment work personal website wordpress post news channel website daily basis he's copying well,give assignment work personal website wordpress post news channel website daily basis he's copying well,0.02551124058663845,0.4308948218822479,0.02587299607694149,0.21107186377048492,0.30664902925491333,Good
88,360,The student participated in ToT in Moodle LMS. He acquired administrative skills to manage Moodle LMS,student participate tot moodle lm acquire administrative skill manage moodle lm,student participate tot moodle lm acquire administrative skill manage moodle lm,0.33960461616516113,0.033815015107393265,0.558986485004425,0.03417094051837921,0.03342296928167343,Neutral
89,361,This was king kind of new to her but put it into practice very well.,king kind new put practice well,king kind new put practice well,0.050013523548841476,0.05237875506281853,0.7259849905967712,0.050820156931877136,0.1208026260137558,Neutral
90,363,She is very well knowledgeable and asks when not sure of something.,well knowledgeable asks sure something,well knowledgeable asks sure something,0.05000419542193413,0.05004557967185974,0.49908778071403503,0.05000107362866402,0.35086143016815186,Neutral
91,364,"She has performed very well in the whole process of setting up a network, assigning IP addresses to sharing resources. Keep it up",perform well whole process set network assign ip address share resource keep,perform well whole process set network assign ip address share resource keep,0.2862887680530548,0.329935759305954,0.018220650032162666,0.01819569803774357,0.34735915064811707,Very Poor
92,365,She is catching up very well as she contributes and asks questions were she doesn't know. Very good work done,catch well contribute asks question know good work do,catch well contribute asks question know good work do,0.0286236759275198,0.029057344421744347,0.029699793085455894,0.02879839576780796,0.8838208317756653,Very Poor
93,366,student understood the importance of software drivers and was able to distinguish printer drivers based on printer models. Student was also able to understand and use inbuilt windows utility tools.,student understood importance software driver able distinguish printer driver base printer model student also able understand use inbuilt window utility tool,student understood importance software driver able distinguish printer driver base printer model student also able understand use inbuilt window utility tool,0.014002003706991673,0.9452146887779236,0.01366519182920456,0.013506430201232433,0.013611665926873684,Good
94,378,He knows how to identify a particular system especially a UPS but found if challenging to point out specific components which am sure now can do very well,know identify particular system especially ups find challenge point specific component sure well,know identify particular system especially ups find challenge point specific component sure well,0.022576667368412018,0.5767562389373779,0.35558444261550903,0.02226531319320202,0.02281739003956318,Good
95,379,Noted and well done.,note well do,note well do,0.06666839867830276,0.06894206255674362,0.728376567363739,0.06795375794172287,0.06805922091007233,Neutral
96,380,He performed very well as he is able to setup a network and share resources,perform well able setup network share resource,perform well able setup network share resource,0.47283124923706055,0.44086167216300964,0.028703447431325912,0.028603067621588707,0.029000600799918175,Excellent
97,381,Done to the supervisor's satisfaction.,do supervisor's satisfaction,do supervisor's satisfaction,0.06666763126850128,0.7316877245903015,0.06719726324081421,0.06730874627828598,0.06713861972093582,Good
98,382,He is putting in effort and understands the concept of resource sharing,put effort understands concept resource sharing,put effort understands concept resource sharing,0.24017207324504852,0.04030334949493408,0.04127977415919304,0.04062805324792862,0.637616753578186,Very Poor
99,383,He is familiar with this concept of routers as he was able to execute the work given very well,familiar concept router able execute work give well,familiar concept router able execute work give well,0.0285812821239233,0.2827838957309723,0.029890894889831543,0.02882099710404873,0.6299229264259338,Very Poor
100,384,Done,do,do,0.10000234842300415,0.5938819646835327,0.10195425152778625,0.10243459790945053,0.10172688961029053,Good
101,385,This was completed to my satisfaction,complete satisfaction,complete satisfaction,0.1000010296702385,0.5999968647956848,0.10000058263540268,0.10000099986791611,0.10000055283308029,Good
102,386,"He is understanding the concept of networking very well and can setup, share from both wired and wireless networks",understand concept network well setup share wired wireless network,understand concept network well setup share wired wireless network,0.5426350235939026,0.37912362813949585,0.026476318016648293,0.025919759646058083,0.025845300406217575,Excellent
103,387,She is very determined to know were she has a problem as she asks,determine know problem asks,determine know problem asks,0.05000070482492447,0.21663418412208557,0.05083627253770828,0.05003467574715614,0.6324941515922546,Very Poor
104,388,Great enthusiasm and self drive.,great enthusiasm self drive,great enthusiasm self drive,0.29992207884788513,0.050000738352537155,0.5479118227958679,0.05000114440917969,0.0521642342209816,Neutral
105,389,Tasks well done. Good work,task well do good work,task well do good work,0.10000234097242355,0.5938770771026611,0.1019592359662056,0.10243336111307144,0.10172801464796066,Good
106,390,He is very inquisitive and committed to the learning process,inquisitive commit learning process,inquisitive commit learning process,0.040039826184511185,0.040000539273023605,0.04033248499035835,0.040000393986701965,0.8396267890930176,Very Poor
107,391,Actively involved him self in the tasks,actively involve self task,actively involve self task,0.06666973978281021,0.06875886768102646,0.47267213463783264,0.06666984409093857,0.3252294361591339,Neutral
108,392,Student performed well.,student perform well,student perform well,0.06666941195726395,0.7292274832725525,0.06937681138515472,0.06683120131492615,0.0678950846195221,Good
109,393,Student developed database.,student develop database,student develop database,0.05176578834652901,0.7946882843971252,0.05183956027030945,0.050078604370355606,0.051627762615680695,Good
110,394,"He was given a task to do different code snippets with PHP before he can start on a real-world project, He has done well all the basics of PHP, With this, he is good to go.",give task different code snippet php start real-world project do well basic php good go,give task different code snippet php start real-world project do well basic php good go,0.018288113176822662,0.018500162288546562,0.018456004559993744,0.019045552238821983,0.925710141658783,Very Poor
111,399,Completed to my satisfaction,complete satisfaction,complete satisfaction,0.1000010296702385,0.5999968647956848,0.10000058263540268,0.10000099986791611,0.10000055283308029,Good
112,400,Completed within the time frame specified.,complete within time frame specify,complete within time frame specify,0.06744685769081116,0.0666671097278595,0.7323929667472839,0.06680195033550262,0.06669113785028458,Neutral
113,401,Competed to my satisfaction.,compete satisfaction,compete satisfaction,0.1000010222196579,0.5999968647956848,0.10000058263540268,0.10000099986791611,0.10000055283308029,Good
114,402,Completed to my satisfaction,complete satisfaction,complete satisfaction,0.1000010296702385,0.5999968647956848,0.10000058263540268,0.10000099986791611,0.10000055283308029,Good
115,403,Good work by the student,good work student,good work student,0.1000026986002922,0.10177838802337646,0.5968700647354126,0.10025998950004578,0.10108880698680878,Neutral
